danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,popularity,release_date_ordinal
0.245,0.889,-3.401,0.0884,9.3e-05,0.835,0.239,0.052,139.775,1PZ1po0vZzESv0AJCURC72,370493,55,738442
0.437,0.97,-4.285,0.11,0.000557,2.8e-06,0.0591,0.259,129.045,094hTvgTyLna5FsFulp3DH,217321,52,738488
0.538,0.988,-5.937,0.114,9.7e-05,0.149,0.642,0.42,119.988,4X91JzJfMO32JiyRe62Alv,206000,52,738533
0.617,0.667,-5.948,0.0357,0.00252,0.779,0.11,0.319,115.002,0cXHEFaNtrgXuoBtOiaZDo,306783,46,738456
0.495,0.951,-3.01,0.149,0.0006,0.0,0.116,0.515,95.01,1e1rQNYCZToyBDDka1Io34,212082,62,738316
0.543,0.895,-4.576,0.0881,0.00098,0.000547,0.155,0.623,143.007,5SDhI2jKg0S5fzEEqPCHiV,197374,63,738399
0.586,0.933,-2.515,0.0578,9.89e-05,0.0016,0.275,0.447,101.982,0gukK40IEqCb6arYVQxMtl,232609,49,738539
0.508,0.866,-5.785,0.0687,0.000702,0.778,0.238,0.342,149.992,5G6jZFDAFlpAA9v5LTV4NI,206924,58,738559
0.41,0.964,-5.573,0.14,0.00295,0.000395,0.335,0.0771,104.936,3SDcDLF3wwQwnI3Wst38aY,222571,48,738561
0.384,0.938,-6.323,0.124,0.000236,0.0,0.132,0.163,92.859,1Gwu3d6lZjL99kw4dcFCsq,186129,62,738295
0.396,0.964,-4.509,0.0881,9.25e-06,0.015,0.339,0.531,162.036,087mtS3g2C2oL1V1hSmOvB,230434,49,738484
0.48,0.958,-4.241,0.0664,2.45e-05,0.0,0.52,0.385,110.05,4Y7eqYTpV7fQxpYj1isN2F,179182,58,738041
0.601,0.789,-6.822,0.0328,0.0395,0.812,0.114,0.315,137.06,6AhwAWzSlISc5ZvGonkgdN,205926,62,738456
0.639,0.893,-6.651,0.0802,0.00147,6.75e-06,0.34,0.659,98.006,4QbvKaOOsRXSUT0ySto5Ks,193853,56,738467
0.556,0.924,-4.048,0.0701,0.00225,6.98e-05,0.11,0.49,131.014,3aF7RDw2A7hnRn2lWOrIky,229008,55,738309
0.267,0.899,-4.168,0.175,0.000158,0.0,0.32,0.186,113.205,2th7mWLxZNhBqfa0IHC6b3,266000,50,738559
0.492,0.983,-4.778,0.229,2.13e-05,0.0162,0.633,0.307,134.049,3GcWW4Bmb0q0LsbDOWChNU,159417,54,738540
0.404,0.976,-3.117,0.137,0.00025,0.0019,0.241,0.294,107.48,5nm3w9H0Cc24qR7in5Tvph,200629,44,738559
0.606,0.96,-6.227,0.044,0.000929,0.000536,0.0413,0.417,115.053,4NtpLuz8QFPrCofWmeBYy8,270613,51,738372
0.195,0.951,-4.454,0.186,7.05e-06,0.00844,0.344,0.272,87.534,2XAaijZbG5OaB1tPyeW656,319930,41,738469
0.482,0.982,-4.355,0.135,9.3e-05,0.25,0.0818,0.12,116.073,3OOeWlT6cQYNbdJ4qcBipL,230400,52,738553
0.534,0.904,-4.807,0.0586,0.00262,0.0142,0.0995,0.175,100.488,09J9qdc3gOR14WF3mvEHoX,221338,48,738496
0.304,0.667,-7.677,0.0311,0.0509,0.0161,0.324,0.392,72.958,08F6fDGMqgigPUBhLvUI8Q,359133,41,738477
0.324,0.937,-4.35,0.171,6.19e-06,0.0582,0.0933,0.502,194.975,6REIaFxddyAZI2MjmlSHOW,203556,52,738449
0.418,0.995,-2.974,0.0804,1.4e-05,0.0005,0.132,0.243,130.493,0QfZ8OHFnFzLe66iFBww2U,205680,68,738487
0.529,0.988,-1.914,0.0768,7.15e-06,0.0278,0.336,0.336,121.0,6KrxqNJFgdSrJTnfDnPT82,238110,57,738421
0.499,0.914,-4.748,0.0566,0.00106,0.0,0.13,0.345,80.049,6hbAVcAB0mQVXMPubZnwuL,223200,61,738386
0.522,0.954,-6.468,0.0514,0.00283,0.197,0.119,0.329,105.012,50iNloLV9uEyEvVzuwl6kz,326772,50,738253
0.433,0.926,-4.482,0.0971,9e-05,0.000843,0.24,0.24,138.052,4BSrRUm2cSaLRjN7xGpCRt,207400,56,738414
0.479,0.965,-3.987,0.115,0.00329,1.37e-06,0.107,0.0959,148.0,7nJMvNlDpJShN4HJNJ97Gh,258465,50,738393
0.505,0.909,-4.316,0.0622,0.000179,0.0,0.0922,0.457,160.051,1QTQ3VNzabl4yF5GJE6hhK,206640,65,738281
0.427,0.93,-5.988,0.0745,1.12e-05,3.22e-05,0.439,0.345,140.934,7l3WTEY9owUL3kRgna75Bd,258788,42,738369
0.501,0.905,-5.721,0.0518,1.88e-05,0.765,0.383,0.584,123.277,6nJPHXRpKYv2yqtalEjKy5,225307,68,729619
0.382,0.996,-4.119,0.104,0.00208,0.0,0.417,0.327,93.345,2gscB6kDOmrv1P6qs2KXE3,147840,70,733659
0.409,0.952,-3.761,0.0756,1.23e-05,0.000156,0.31,0.55,80.899,3IRovqSVYx3CNtDWRebsET,203693,54,732611
0.649,0.896,-2.704,0.056,0.000319,1.19e-05,0.102,0.924,90.009,4ImIJRZNJhNQLLdUFSYJoS,278707,62,733843
0.519,0.961,-3.214,0.0642,0.000207,0.000419,0.195,0.344,93.466,24z528iI9kZu5LbkLainjI,234467,63,730600
0.443,0.781,-4.277,0.0377,1.33e-05,0.205,0.166,0.372,71.841,1158ckiB5S4cpsdYHDB9IF,214760,73,729324
0.546,0.97,-2.661,0.097,0.000823,2.08e-05,0.275,0.383,100.065,0INUE1K7cEiE8VH63Rv5RJ,216427,67,731947
0.218,0.93,-4.438,0.0633,4.15e-05,0.0,0.126,0.367,166.078,6eYUbXmncekAKMYZcsSkyD,246040,60,731313
0.598,0.954,-4.86,0.0801,0.00951,2.86e-05,0.127,0.235,100.98,1UwwbPgKGOoSbqqHm9Xxzn,311987,55,730120
0.615,0.919,-4.318,0.0798,0.00218,0.000607,0.113,0.542,130.919,1cqWEQ6TRfYr3SBNh7Ni2w,202467,53,735234
0.37,0.858,-4.885,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,3UygY7qW2cvG9Llkay6i1i,214947,69,731278
0.557,0.978,-3.965,0.0493,0.000393,4.42e-06,0.287,0.499,149.887,6O7pihLJgeqxUnG7u9oYL2,154907,61,729832
0.364,0.912,-2.968,0.107,0.000104,0.0025,0.086,0.666,105.368,7mQwxVogsnpR3h6AJLQLlR,189200,55,731123
0.424,0.914,-6.532,0.0608,0.00181,0.00104,0.258,0.157,133.731,1aiHmIlCiiHUTqS1CYzuTM,254693,54,729025
0.736,0.811,-4.17,0.081,0.00132,0.000142,0.107,0.609,103.502,4BggEwLhGfrbrl7JBhC8EC,216733,69,730062
0.413,0.873,-4.151,0.0536,0.000264,0.00249,0.204,0.48,116.68,0snQkGI5qnAmohLE7jTsTn,218933,78,731278
0.589,0.89,-3.719,0.0603,0.000481,0.00082,0.201,0.692,90.598,5W8YXBz9MTIDyrpYaCg2Ky,199907,78,730732
0.354,0.982,-3.026,0.168,0.000237,0.000294,0.204,0.194,143.772,61mWefnWQOLf90gepjOCb3,252613,77,730600
0.206,0.965,-5.116,0.079,9.91e-06,0.827,0.367,0.168,92.615,4Uiw0Sl9yskBaC6P4DcdVD,299867,76,731581
0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,0COqiPhxzoWICwFCS4eZcp,235893,73,729324
0.353,0.898,-5.877,0.052,2.23e-05,0.105,0.39,0.525,103.293,6W21LNLz9Sw7sUSNWMSHRu,255733,81,731298
0.653,0.964,-4.261,0.0582,0.00316,0.00512,0.144,0.87,126.928,5z6xHjCZr7a7AIcy8sPBKy,209267,73,729619
0.644,0.939,-3.486,0.0456,0.157,0.0,0.233,0.861,106.031,28IEbk5a7twNTbUEvWslUb,208107,72,730486
0.492,0.896,-5.819,0.117,0.000172,2.78e-06,0.189,0.534,184.981,1AEYT6VxrxXPMoQUxsY0E4,285570,71,732677
0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,2nLtzopw4rPReszdYBJU6h,185587,70,731159
0.451,0.889,-2.693,0.261,0.00167,0.00215,0.258,0.586,131.073,31RTFPrB7wmYBhlkM2ILXG,153800,69,730410
0.576,0.864,-3.981,0.0462,0.02,1.68e-06,0.683,0.609,97.225,2gSVKxPDww9Eep5rdvtdem,272973,70,729390
0.291,0.974,-2.997,0.171,0.0177,5.44e-06,0.886,0.348,134.724,6wqJeItl3Vc3az4ZicSQAB,278600,77,732810
0.468,0.769,-7.036,0.041,0.00014,0.00124,0.271,0.17,104.102,2F6FfZ4w8z3eJpSxPotVO5,270920,73,731581
0.431,0.906,-6.13,0.0945,0.0001,0.0001,0.123,0.53,125.459,6DoXuH326aAYEN8CnlLmhP,223893,69,730067
0.623,0.93,-5.285,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,18lR4BzEs7e3qzc0KVkTpU,205613,65,728565
0.579,0.812,-6.509,0.0693,0.00114,0.00333,0.115,0.278,152.002,1Y13csEpu3TK5gQdzGLrd8,223747,65,730053
0.573,0.929,-5.996,0.082,0.00218,0.0723,0.718,0.284,97.57,1TEZWG1FdjzDdercCguTwj,289560,65,730571
0.283,0.891,-8.165,0.178,0.00678,0.0038,0.159,0.226,92.049,1pr9TZGOXeJUggIal1Wq3R,258267,73,730417
0.609,0.935,-2.941,0.0479,0.0029,0.000359,0.188,0.498,95.957,2CGDxXXYbkPOyRXHzQbqkT,252400,66,729755
0.429,0.96,-4.261,0.0914,6.46e-05,6.27e-06,0.102,0.233,153.932,3FP8A246XpuafFofRhDlWG,175880,64,732312
0.626,0.792,-2.734,0.0721,0.000126,0.022,0.438,0.433,133.212,3RgDvs9Jpvn3kUuaTek1R5,188600,64,731180
0.524,0.939,-3.994,0.113,0.00022,0.0,0.623,0.661,150.184,1Vej0qeQ3ioKwpI6FUbRv1,184867,66,728212
0.657,0.96,-3.524,0.07,0.00169,0.000997,0.109,0.567,126.02,5bU4KX47KqtDKKaLM4QCzh,186067,63,730825
0.56,0.903,-4.77,0.0754,0.00132,0.0,0.291,0.581,143.821,6aF5JtQSrh7wNrkDE9B0My,177960,63,729755
0.458,0.978,-2.389,0.191,0.00231,2.12e-06,0.111,0.342,104.012,6holGuk1jKHTdWyWBOZi8l,221000,63,730739
0.559,0.931,-5.863,0.0721,0.00318,1.24e-05,0.0624,0.644,90.911,5DooySfCD1xCJ49gQm9rx7,190760,65,730410
0.551,0.939,-5.371,0.171,0.00172,0.000239,0.109,0.367,90.592,0f37VQs969vZUL4gVfHRV9,265840,61,729606
0.564,0.947,-4.998,0.0448,7.81e-06,0.828,0.373,0.351,100.002,5NHTtXGCdO7ul16xr0q93w,270960,63,731012
0.229,0.994,-3.431,0.22,7.03e-05,0.00548,0.318,0.115,156.623,4l3Vmsw0KO8HJqFtnbqaqu,241467,61,730486
0.428,0.979,-2.929,0.225,7.04e-05,0.0,0.129,0.292,104.84,35ZmCVnfYRdK1iLGCxNhMa,171107,60,731495
0.623,0.983,-3.548,0.151,9.62e-05,0.0617,0.261,0.271,134.975,7vrLphPq4yjaX7jiDdd2Nc,162293,60,730345
0.31,0.94,-3.395,0.106,0.000106,2.21e-06,0.205,0.454,128.682,76xddM2irVQCbuBoVbaElZ,191373,58,731053
0.428,0.781,-6.823,0.281,0.0675,0.000781,0.615,0.709,93.244,5MYsvAONqcsIVOwu2HTQ3p,146480,61,729025
0.589,0.696,-8.109,0.034,8.65e-05,3.43e-05,0.0779,0.938,129.833,5267gVdYWrLoz6ClOhlqmE,267000,58,729619
0.443,0.973,-4.386,0.133,0.00161,0.0,0.353,0.458,157.872,6mjHiGwrRGE8LVCXVc5QDU,162107,58,731558
0.3,0.986,-3.022,0.107,0.000386,0.000136,0.0924,0.256,85.117,0Qrb3L8JgreLBW8g4qyan9,237360,58,730256
0.545,0.882,-4.864,0.119,0.000169,0.0368,0.332,0.595,122.259,6PHn6aXuM2FkzonGWJxY28,206200,58,729390
0.598,0.955,-4.52,0.0916,0.00122,0.0,0.243,0.402,119.126,1eRgyfyizDWISeS99kwLNC,209573,58,730851
0.376,0.988,-2.375,0.216,8.82e-05,6.36e-05,0.346,0.507,192.153,24CeaRaJHiMKFAVZTCu8Y0,193813,57,731216
0.502,0.934,-3.899,0.0553,8.38e-06,0.164,0.0921,0.477,102.121,45R6DmpsaoqLujIn6qPTPH,213000,56,731754
0.349,0.931,-6.016,0.0862,0.000291,0.00065,0.104,0.843,142.956,6lqwRfIHYRiJ7M9xfLqcRx,189707,56,730130
0.49,0.938,-3.916,0.129,0.00234,2.17e-05,0.186,0.437,196.143,5IvKtrcNWBkvyW2yXZ2Y40,274160,55,730186
0.319,0.852,-7.295,0.0716,0.00268,0.662,0.331,0.297,79.554,5tJjQIhH6mH3PhG1DjW3gD,247253,55,729755
0.318,0.958,-2.683,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,3gAZuCwnlRkAjcnP1Q4yzu,206200,45,730627
0.693,0.871,-3.389,0.0844,0.00358,2.01e-05,0.11,0.533,111.989,4qjvr0qMFUo26SxwC4VygS,204853,54,730591
0.439,0.894,-6.396,0.0517,3.3e-06,0.0211,0.0905,0.591,96.106,7jClgHzR5JG69gar7rVMoX,176600,54,730788
0.431,0.854,-4.438,0.0627,0.000117,0.0001,0.0955,0.179,138.731,4GPTqTFAkOXNGd5Cy6sTvx,189867,45,731216
0.584,0.976,-3.868,0.156,0.00432,0.0408,0.333,0.535,140.304,3qCQNtggJw1gxoptMgDhyR,201933,53,729025
0.649,0.923,-4.537,0.0348,4.51e-05,0.623,0.369,0.517,108.217,5u07rgQcg8F2xIZp90lm3p,182200,53,730120
0.516,0.945,-4.202,0.0979,0.000602,0.0683,0.0841,0.101,174.756,3jmelhU4kuytaLPLeiAerH,210533,52,730738
0.585,0.931,-4.843,0.0852,0.00119,2.46e-05,0.115,0.818,160.079,201NunZ5rsvabQoX2PxMlS,198600,51,731289
0.556,0.812,-4.193,0.0469,0.0171,0.143,0.143,0.181,99.935,2GV039LpIeFtgTKKIZPrf0,273067,51,731775
0.424,0.936,-4.541,0.147,0.000249,0.0,0.0707,0.761,164.175,6adhpSbrhat9S0WEVjf4HP,219933,51,730717
0.566,0.909,-4.184,0.0637,5.81e-05,0.000254,0.0981,0.275,121.966,5xqi4X6J5PHwndSJc7YLYH,194733,50,730395
0.542,0.948,-5.002,0.0803,0.00082,2.42e-05,0.305,0.458,97.316,4DSAxhyfL8uZYTbRNsSHMU,142867,50,730130
0.565,0.968,-5.165,0.0568,1.33e-05,0.188,0.089,0.693,108.003,5DoTRJlzMaGAMHPTDrfvfW,248906,50,729025
0.429,0.978,-4.88,0.126,0.000227,6.81e-06,0.0583,0.43,121.651,2e3BZM6rOrUpF0SvvhV8WR,191360,50,729276
0.487,0.931,-9.798,0.0678,4.02e-05,0.341,0.109,0.0599,107.491,7w3AcH1IPIjZqjgixLgiEO,749068,45,738495
0.471,0.977,-4.402,0.174,0.000171,0.00103,0.355,0.117,145.037,6bggWkoL3aLQsifglFx7mr,425653,51,738532
0.242,0.998,-5.64,0.0894,8.12e-06,0.88,0.284,0.18,114.642,4E6wpXABj8XosZEPXZz2OK,442733,57,733108
0.281,0.836,-6.752,0.0638,0.000488,0.0119,0.484,0.453,152.17,5hTRa6cl2MlpkrYyHO5zbR,288973,45,738538
0.413,0.878,-9.245,0.0488,0.0116,0.963,0.274,0.199,94.978,2amtzNnkwdG4fQimgmsLw4,130737,32,738536
0.655,0.763,-5.202,0.0526,0.0374,0.678,0.0703,0.445,128.028,0Qj7PB41b6XgkApKPwDy1r,350086,53,738426
0.443,0.938,-3.01,0.106,4.42e-05,5.71e-06,0.32,0.439,169.995,5wTfzzRW8ddRdgW2kASbox,193886,52,738265
0.474,0.977,-4.204,0.129,0.00035,2.65e-06,0.401,0.174,100.918,0FnNvh5Azabpbfb7xSmZpj,212308,52,737581
0.319,0.684,-9.059,0.0527,0.00137,0.295,0.107,0.166,106.619,6iQDmWrbrMQ0vPfbKqqvKU,594049,50,738215
0.517,0.846,-4.616,0.0515,0.00143,1.01e-05,0.437,0.293,130.013,3EC4B8QG0trMZFHBbiDKVN,218467,47,736538
0.558,0.945,-5.665,0.0577,0.000171,0.829,0.0543,0.529,114.984,4sr5OIyYOY3JXbFYSoJR0G,280956,47,735234
0.241,0.951,-4.953,0.175,0.000355,0.000192,0.131,0.401,195.028,6CrjUrtl4s2fGErcFmNhHq,259500,47,737357
0.371,0.97,-4.905,0.181,2.02e-05,0.652,0.438,0.277,153.785,1AlUK9pR34wYRrufm5vCA9,252469,45,735964
0.211,0.949,-5.724,0.214,0.00222,0.000535,0.103,0.0642,105.578,2YZZ8qsDdvC008LgtpMoI6,439840,44,736171
0.354,0.97,-3.797,0.11,5.23e-05,0.000108,0.316,0.203,139.986,2Hq9A0EbpApmncExOiG1oM,249468,44,737549
0.442,0.947,-5.475,0.0964,6.95e-06,0.00641,0.805,0.385,94.501,0PZrUz3FLIkW8j7GaFbYBO,206587,43,738274
0.508,0.935,-4.141,0.0406,0.00222,0.628,0.207,0.726,180.03,4TEtqylSt1QhGBEfSi6tWA,240523,43,738246
0.463,0.99,-4.891,0.111,1.44e-05,0.0109,0.119,0.0449,110.092,2vbIlZuY3e7Coho7Av1eYz,214477,48,737581
0.201,0.977,-5.218,0.278,9.27e-06,0.015,0.0969,0.0512,134.192,4gSokjaAfP1W9NTfkolzdJ,277693,45,738239
0.561,0.908,-7.256,0.0911,0.00122,0.8,0.101,0.11,124.963,6NUQhf20QwI2h66k1PTH7t,152840,42,736608
0.588,0.897,-6.353,0.0484,0.00656,0.0102,0.139,0.264,108.006,1xj9Mdr9jtBpRA6WqqMYbn,312789,41,736804
0.33,0.907,-6.015,0.105,0.000406,0.105,0.072,0.115,166.069,2JjDl1YbzaBKlhSrUXZqNM,292964,41,738161
0.549,0.838,-7.318,0.0484,0.00288,0.888,0.156,0.412,140.04,0FB5RGj1qwh4x8grFbiYDn,185504,40,738499
0.529,0.983,-3.186,0.125,2.41e-05,0.0148,0.0763,0.359,125.017,5SIVBEbFY1e3L2ri0DWR4h,253680,40,737664
0.512,0.978,-5.24,0.156,8.1e-05,0.00917,0.398,0.0953,124.951,32pjM7j9cfP3hlMsUTpwVE,358120,40,738456
0.202,0.827,-5.838,0.0892,0.00148,0.00556,0.0781,0.363,153.247,6GouRVZ275NAcveDfHW8Z1,231221,40,737235
0.612,0.747,-8.281,0.0267,0.0236,0.0,0.315,0.781,91.998,2FSiK95QHH9brWSaO8KlxZ,250924,45,738239
0.588,0.929,-3.555,0.0637,0.0248,0.0,0.0447,0.874,138.95,6egCRoFoyITQsNDmZPzq1q,188823,40,737154
0.348,0.976,-5.417,0.13,2.37e-05,2.78e-06,0.215,0.386,138.834,5hT9plaY8kgBZSmCUpfV47,270547,40,738260
0.301,0.9,-5.541,0.0831,0.00119,0.639,0.187,0.529,185.475,4AcbU1p5iQhhlTBHVXncdR,206512,40,738279
0.475,0.991,-3.325,0.216,0.00451,0.013,0.104,0.0504,121.954,3A6JgmzUWDueOffok4KIEW,254930,40,738042
0.376,0.969,-4.002,0.103,7.69e-05,3.55e-05,0.287,0.144,154.998,3qPDkJVT3nTadE0DowU2w5,239975,39,738301
0.544,0.919,-7.16,0.0659,0.0125,1.52e-05,0.0783,0.208,130.039,41Rics7z4fUF82iHBxSfm0,287628,38,736874
0.493,0.907,-4.058,0.0716,0.000133,0.00438,0.131,0.258,120.047,17ZTjoAXGBEQQBKIf9n1L3,292501,40,737154
0.515,0.972,-5.18,0.0763,0.00498,3.03e-05,0.323,0.368,134.973,1gigJImcWyDZZidGrqu2bX,356507,38,736538
0.441,0.994,-2.934,0.239,7.25e-05,0.000147,0.382,0.0478,139.931,7m7SLo5HUI0DyDXzMh8wNv,213125,38,737756
0.505,0.923,-5.326,0.062,1.6e-05,0.0684,0.445,0.713,139.011,41qbzmASxiYV8zgpkt2O9g,250040,38,738239
0.376,0.992,-4.142,0.131,2.7e-05,1.1e-05,0.348,0.211,102.709,3127U4kP1p1SxCkF3Q9czN,235160,38,738267
0.294,0.971,-5.162,0.136,8.02e-06,0.872,0.195,0.141,107.378,7uhwNvGV8LaWoHsrawt6jD,288587,38,736622
0.469,0.934,-6.077,0.141,5.63e-05,0.000202,0.104,0.296,103.039,1l3sMzBRc8dgpKzj2wm368,269272,38,738330
0.363,0.749,-5.84,0.0478,0.000552,0.000467,0.065,0.265,175.182,1J8fTSO6ywgqkygxRGAVof,443698,37,738271
0.576,0.965,-3.689,0.156,0.000209,0.0539,0.0939,0.493,106.009,6dfiHpYb2ciw2urKenpdyC,274528,37,736972
0.592,0.87,-4.039,0.0625,4.62e-05,0.00108,0.104,0.349,130.037,5vAJ34CDAMijpywxBxyupZ,164200,36,737741
0.523,0.979,-4.214,0.161,2.56e-05,2.81e-05,0.153,0.181,125.041,4hLvUbH5dkCByoNFsM02Js,248880,36,736579
0.412,0.847,-6.46,0.0644,3.19e-05,0.000205,0.072,0.371,159.89,5IqvKkwIqeqc2s8DF0avei,263853,36,738295
0.263,0.984,-4.024,0.189,6.22e-05,1.45e-05,0.177,0.159,132.045,4oOo9YXmxtrzCNOdTN7xI3,268667,35,736482
0.42,0.983,-6.304,0.25,0.00152,1.06e-05,0.128,0.0437,126.868,1x3D10RwWsAbJaohK2XeRX,272758,35,738230
0.438,0.963,-4.506,0.248,0.000108,3.88e-05,0.385,0.251,145.948,0twqNLMlaIECkRAK5leXQf,178048,35,738197
0.441,0.968,-3.593,0.133,0.000112,0.0,0.361,0.338,107.038,3PcllEKZjEZt3uanwrlZY5,257000,34,738062
0.293,0.959,-3.272,0.0892,2.53e-05,0.305,0.331,0.57,109.989,7LdWEEzQ7ppMKBBDzsGLEA,205530,34,738309
0.321,0.986,-5.875,0.0688,7.95e-05,0.00079,0.312,0.224,108.707,3G5oOfICsWYVeONbtB7vRJ,301640,34,736373
0.463,0.988,-3.392,0.156,9.24e-05,0.00407,0.22,0.0979,125.017,0tTenNzVzQMdZK92jgcxIJ,206901,34,735467
0.295,0.772,-5.937,0.0448,2.84e-05,0.736,0.123,0.0407,89.942,0Ey64fhfqXKfdDohWzPZJm,457227,34,736587
0.237,0.929,-5.543,0.0655,0.000727,0.0762,0.621,0.1,87.591,15ux2HWFlZnYoENzJYnzV2,348005,34,738078
0.199,0.922,-6.987,0.0823,4.63e-05,0.232,0.214,0.381,83.861,7dcbDhMbfJevMqO0D7Hhwt,223600,33,736224
0.472,0.989,-3.127,0.119,5.48e-05,0.00102,0.313,0.137,122.535,4g74CSDNPepcXXWyJ53wry,265714,33,738036
0.459,0.947,-5.888,0.129,1.79e-05,0.901,0.327,0.34,90.009,2P3OwLmz095p0PIMwkrQOh,254033,33,738113
0.514,0.968,-4.708,0.0737,0.000215,0.0374,0.337,0.514,164.981,4kqYSyIRLk3rxgke3cWflX,225987,33,738169
0.52,0.956,-4.189,0.0351,2.16e-05,0.96,0.0852,0.381,117.035,4053bgaYVbw6dUSi5gfJDw,191282,33,738237
0.38,0.975,-5.725,0.218,0.023,1.44e-05,0.276,0.103,196.06,258LZZ51Mxg6xr8Q7IMcUN,206750,33,738274
0.342,0.987,-3.823,0.109,9.25e-05,0.0165,0.143,0.178,164.936,3LeOJGqZ62QPSvWueSeL7Q,243722,33,737070
0.317,0.938,-6.973,0.078,2.62e-06,0.0016,0.293,0.132,175.018,7Iogi1NuInEAxMBOreCB3b,295786,33,738183
0.206,0.988,-1.986,0.302,0.000454,0.0438,0.0568,0.224,96.955,6U3d3PYg1hRR5vmkrtguIV,240202,32,736790
0.54,0.934,-5.232,0.0612,3.26e-05,0.000261,0.405,0.494,115.061,7501OuBQChRztHQlEOA0F3,246000,32,737518
0.519,0.916,-5.32,0.0839,0.000975,0.546,0.185,0.265,101.484,36WfOjorByjWNJXJ96Op8u,349193,32,736566
0.41,0.959,-4.425,0.0738,3.59e-06,0.000163,0.388,0.375,149.983,2aj46915WcKBD1HnbnYpQz,190812,32,736713
0.467,0.985,-2.347,0.211,6.36e-05,0.0101,0.378,0.258,125.06,6hWHGG68ZARHuuNTUvW8vg,224160,32,737147
0.39,0.95,-4.618,0.0725,4.41e-05,0.541,0.123,0.368,160.073,6I1HQ1fAggIDm17CXJo6aq,246750,32,737112
0.338,0.982,-3.792,0.0889,1.12e-05,0.806,0.336,0.279,110.028,6Km6XsyXdOsRhu0tj1Jj6x,231971,32,738113
0.383,0.936,-6.683,0.0909,1.72e-05,0.731,0.349,0.12,155.006,6i8TDqnHN7GF9uU3LJCklq,401129,32,735789
0.411,0.977,-4.47,0.202,0.000449,0.0,0.11,0.388,185.129,3rJD4jqjvYUgM6F0LVSMWG,304865,31,737228
0.498,0.988,-2.887,0.116,0.00305,1.65e-06,0.373,0.212,104.96,4FhQi9oReeewRdU399Rod3,230000,31,736916
0.217,0.985,-5.108,0.137,9.54e-06,0.0447,0.71,0.153,158.973,2LEXNkVRuDfroBJRQ1zitM,294852,31,738253
0.387,0.925,-6.383,0.086,0.000197,0.00574,0.119,0.24,109.306,62duewknNqt9fZhBoYAanE,393883,31,738029
0.394,0.962,-4.031,0.125,2.78e-05,7.35e-05,0.247,0.227,170.061,6ig9kBoTHXEbVhePqzhngW,314333,31,738162
0.276,0.965,-4.153,0.207,4.28e-06,0.0717,0.145,0.437,136.22,5f2Z8abLOW3yfmYc116RR5,152147,24,738218
0.243,0.892,-6.175,0.116,0.00627,0.0,0.297,0.308,190.716,09STcjQLFcCE7TzjBmIXML,225853,30,738183
0.478,0.976,-3.874,0.0558,3.24e-05,0.189,0.213,0.441,120.079,5t10PRTb216lrqwi1PPRMG,290250,30,738267
0.459,0.988,-3.195,0.236,1.36e-05,2e-06,0.0352,0.114,120.089,3RH9ske33VIz7R576PYMtT,196200,30,738309
0.5,0.686,-11.408,0.0362,0.000938,0.902,0.289,0.297,129.956,32P1WGuqcMRjYwafyuWJnS,119077,30,737454
0.503,0.992,-5.407,0.18,1.88e-05,0.000226,0.327,0.113,139.965,1C8xKYntDnAzvzwcSLnU7W,164571,30,738071
0.222,0.952,-7.36,0.0559,3.69e-05,0.877,0.0955,0.0941,126.121,3DwKUwbM2bAoFSWvA70vPP,699314,30,738504
0.455,0.924,-7.366,0.0315,0.00289,0.926,0.12,0.554,140.019,6keB6agTeQshuQUVQYeLgL,221080,30,738197
0.506,0.933,-5.097,0.0648,0.00131,0.00218,0.0656,0.143,127.979,24B3NFMGpDkG952oyc2ALX,413427,30,738323
0.447,0.979,-2.962,0.198,0.00537,8.55e-06,0.17,0.0833,111.998,56k68f1Csqmfx9vRXi9Jsl,259286,29,737189
0.475,0.944,-6.958,0.1,4.97e-06,0.000439,0.174,0.196,104.995,4wgNeJC09meKtvYTjGTyG8,285587,29,738210
0.299,0.993,-4.924,0.285,0.000965,0.000479,0.0688,0.0366,199.981,0IWO0eDIpFbKUZ8qWch8Y4,287475,30,738309
0.3,0.932,-4.761,0.0778,0.000421,0.000908,0.509,0.446,162.739,0mt1FiWCI9rLterUfFdLIf,288598,29,738273
0.457,0.98,-3.59,0.098,0.000763,3.79e-06,0.298,0.391,134.985,4lALBBj0EvYHn6T5rlYqYT,214000,29,736937
0.495,0.741,-6.647,0.0409,0.0343,0.00125,0.11,0.205,124.961,7xKShfvVUZKcECyFaqhA7z,268440,29,738295
0.59,0.706,-14.175,0.0424,0.00617,0.515,0.0977,0.467,122.01,67HMOL8Y9msoF0IprKgXc8,340328,38,738330
0.35,0.907,-4.882,0.105,3.08e-05,6.56e-05,0.0999,0.143,193.754,0zNjr7ql6ifPvmNdSDx1qt,136907,29,736489
0.534,0.849,-3.931,0.0638,0.00208,5.37e-06,0.137,0.575,114.896,4PKGtdh5xf04gf1b5OlXR2,243017,29,736720
